symbol,asOfDate,periodType,currencyCode,BasicEPS,DilutedEPS
HAS,1986-12-31,12M,USD,0.51,0.5
HAS,1987-12-31,12M,USD,0.25,0.25
HAS,1988-12-31,12M,USD,0.37,0.37
HAS,1989-12-31,12M,USD,0.46,0.46
HAS,1990-12-31,12M,USD,0.46,0.46
HAS,1991-12-31,12M,USD,0.42,0.42
HAS,1992-12-31,12M,USD,0.89,0.89
HAS,1993-12-31,12M,USD,1.01,0.96
HAS,1994-12-31,12M,USD,0.871111,0.871111
HAS,1995-12-31,12M,USD,0.782222,0.782222
HAS,1996-12-31,12M,USD,1.013333,1.013333
HAS,1997-12-31,12M,USD,0.7,0.68
HAS,1998-12-31,12M,USD,1.04,1.0
HAS,1999-12-31,12M,USD,0.97,0.93
HAS,2000-12-31,12M,USD,-0.82,-0.82
HAS,2001-12-31,12M,USD,0.35,0.35
HAS,2002-12-31,12M,USD,-0.99,-0.99
HAS,2003-12-31,12M,USD,0.91,0.88
HAS,2004-12-31,12M,USD,1.11,0.96
HAS,2005-12-31,12M,USD,1.19,1.09
HAS,2006-12-31,12M,USD,1.38,1.29
HAS,2007-12-31,12M,USD,2.13,1.97
HAS,2008-12-31,12M,USD,2.18,2.0
HAS,2009-12-31,12M,USD,2.69,2.48
HAS,2010-12-31,12M,USD,2.86,2.74
HAS,2011-12-31,12M,USD,2.88,2.82
HAS,2012-12-31,12M,USD,2.58,2.55
HAS,2013-12-31,12M,USD,2.2,2.17
HAS,2014-12-31,12M,USD,3.24,3.2
HAS,2015-12-31,12M,USD,3.61,3.57
HAS,2016-12-31,12M,USD,4.4,4.34
HAS,2017-12-31,12M,USD,3.17,3.12
HAS,2018-12-31,12M,USD,1.75,1.74
HAS,2019-12-31,12M,USD,4.07,4.05
HAS,2020-12-31,12M,USD,1.62,1.62
HAS,2021-12-31,12M,USD,3.11,3.1
HAS,2022-12-31,12M,USD,1.47,1.46
HBAN,1985-12-31,12M,USD,0.4545,0.44541
HBAN,1986-12-31,12M,USD,0.49995,0.49086
HBAN,1987-12-31,12M,USD,0.31815,0.31815
HBAN,1988-12-31,12M,USD,0.59994,0.59085
HBAN,1989-12-31,12M,USD,0.909,0.909
HBAN,1990-12-31,12M,USD,0.61812,0.61812
HBAN,1991-12-31,12M,USD,0.64539,0.64539
HBAN,1992-12-31,12M,USD,0.7272,0.71811
HBAN,1993-12-31,12M,USD,1.03626,1.01808
HBAN,1994-12-31,12M,USD,1.105831,1.105831
HBAN,1995-12-31,12M,USD,1.10524,1.10524
HBAN,1996-12-31,12M,USD,1.229424,1.229424
HBAN,1997-12-31,12M,USD,1.149512,1.141998
HBAN,1998-12-31,12M,USD,1.181818,1.165289
HBAN,1999-12-31,12M,USD,1.663636,1.654545
HBAN,2000-12-31,12M,USD,1.32,1.32
HBAN,2001-12-31,12M,USD,0.71,0.71
HBAN,2002-12-31,12M,USD,1.5,1.49
HBAN,2003-12-31,12M,USD,1.62,1.61
HBAN,2004-12-31,12M,USD,1.74,1.71
HBAN,2005-12-31,12M,USD,1.79,1.77
HBAN,2006-12-31,12M,USD,1.95,1.92
HBAN,2007-12-31,12M,USD,0.25,0.25
HBAN,2008-12-31,12M,USD,-0.44,-0.44
HBAN,2009-12-31,12M,USD,-6.14,-6.14
HBAN,2010-12-31,12M,USD,0.19,0.19
HBAN,2011-12-31,12M,USD,0.59,0.59
HBAN,2012-12-31,12M,USD,0.71,0.71
HBAN,2013-12-31,12M,USD,0.73,0.72
HBAN,2014-12-31,12M,USD,0.73,0.72
HBAN,2015-12-31,12M,USD,0.82,0.81
HBAN,2016-12-31,12M,USD,0.69,0.67
HBAN,2017-12-31,12M,USD,1.02,1.0
HBAN,2018-12-31,12M,USD,1.22,1.2
HBAN,2019-12-31,12M,USD,1.29,1.27
HBAN,2020-12-31,12M,USD,0.71,0.69
HBAN,2021-12-31,12M,USD,0.91,0.9
HIG,1995-12-31,12M,USD,2.39,2.38
HIG,1996-12-31,12M,USD,-0.42,-0.42
HIG,1997-12-31,12M,USD,5.645,5.58
HIG,1998-12-31,12M,USD,4.36,4.3
HIG,1999-12-31,12M,USD,3.83,3.79
HIG,2000-12-31,12M,USD,4.42,4.34
HIG,2001-12-31,12M,USD,2.13,2.1
HIG,2002-12-31,12M,USD,4.01,3.97
HIG,2003-12-31,12M,USD,-0.33,-0.33
HIG,2004-12-31,12M,USD,7.24,7.12
HIG,2005-12-31,12M,USD,7.63,7.44
HIG,2006-12-31,12M,USD,8.89,8.69
HIG,2007-12-31,12M,USD,9.32,9.24
HIG,2008-12-31,12M,USD,0.306084,0.306084
HIG,2009-12-31,12M,USD,-2.93,-2.93
HIG,2010-12-31,12M,USD,2.7,2.49
HIG,2011-12-31,12M,USD,3.36,3.08
HIG,2012-12-31,12M,USD,-0.18,-0.18
HIG,2013-12-31,12M,USD,0.37,0.34
HIG,2014-12-31,12M,USD,1.81,1.73
HIG,2015-12-31,12M,USD,4.05,3.96
HIG,2016-12-31,12M,USD,2.311065,2.269504
HIG,2017-12-31,12M,USD,-8.608743,-8.608743
HIG,2018-12-31,12M,USD,5.03,4.95
HIG,2019-12-31,12M,USD,5.72,5.66
HIG,2020-12-31,12M,USD,4.79,4.76
HIG,2021-12-31,12M,USD,6.998561,1.47
HIG,2022-12-31,12M,USD,5.693227,5.44
HII,2010-12-31,12M,USD,2.686312,2.686312
HII,2011-12-31,12M,USD,-1.93,-1.93
HII,2012-12-31,12M,USD,2.96,2.91
HII,2013-12-31,12M,USD,5.25,5.18
HII,2014-12-31,12M,USD,6.93,6.86
HII,2015-12-31,12M,USD,8.43,8.36
HII,2016-12-31,12M,USD,12.24,12.14
HII,2017-12-31,12M,USD,10.48,10.46
HII,2018-12-31,12M,USD,19.09,19.09
HII,2019-12-31,12M,USD,13.26,13.26
HII,2020-12-31,12M,USD,17.14,17.14
HII,2021-12-31,12M,USD,13.5,13.5
HII,2022-12-31,12M,USD,14.44,14.44
HPE,2012-10-31,12M,USD,-8.026645,-8.026645
HPE,2013-10-31,12M,USD,1.138812,1.12322
HPE,2014-10-31,12M,USD,0.76,0.75
HPE,2015-10-31,12M,USD,1.36,1.34
HPE,2016-10-31,12M,USD,1.84,1.82
HPE,2017-10-31,12M,USD,0.21,0.21
HPE,2018-10-31,12M,USD,1.25,1.23
HPE,2019-10-31,12M,USD,0.78,0.77
HPE,2020-10-31,12M,USD,-0.25,-0.25
HPE,2021-10-31,12M,USD,2.62,2.58
HRB,1986-04-30,12M,USD,0.1525,0.1525
HRB,1987-04-30,12M,USD,0.18,0.18
HRB,1988-04-30,12M,USD,0.215,0.215
HRB,1989-04-30,12M,USD,0.2375,0.2375
HRB,1990-04-30,12M,USD,0.29,0.29
HRB,1991-04-30,12M,USD,0.3275,0.3275
HRB,1992-04-30,12M,USD,0.3725,0.3725
HRB,1993-04-30,12M,USD,0.42,0.42
HRB,1994-04-30,12M,USD,0.47,0.47
HRB,1995-04-30,12M,USD,0.2525,0.2525
HRB,1996-04-30,12M,USD,0.4175,0.4175
HRB,1997-04-30,12M,USD,0.1125,0.1125
HRB,1998-04-30,12M,USD,0.935,0.9125
HRB,1999-04-30,12M,USD,0.54,0.535
HRB,2000-04-30,12M,USD,0.6425,0.6375
HRB,2001-04-30,12M,USD,0.765,0.76
HRB,2002-04-30,12M,USD,1.19,1.155
HRB,2003-04-30,12M,USD,1.615,1.575
HRB,2004-04-30,12M,USD,1.97,1.93
HRB,2005-04-30,12M,USD,1.915,1.885
HRB,2006-04-30,12M,USD,1.49,1.47
HRB,2007-04-30,12M,USD,-1.34,-1.34
HRB,2008-04-30,12M,USD,-0.95,-0.95
HRB,2009-04-30,12M,USD,1.46,1.45
HRB,2010-04-30,12M,USD,1.44,1.43
HRB,2011-04-30,12M,USD,1.31,1.31
HRB,2012-04-30,12M,USD,0.89,0.89
HRB,2013-04-30,12M,USD,1.59,1.58
HRB,2014-04-30,12M,USD,1.73,1.72
HRB,2015-04-30,12M,USD,1.72,1.71
HRB,2016-04-30,12M,USD,1.5,1.49
HRB,2017-04-30,12M,USD,1.92,1.91
HRB,2018-04-30,12M,USD,2.93,2.91
HRB,2019-04-30,12M,USD,2.05,2.04
HRB,2020-04-30,12M,USD,-0.04,-0.04
HRB,2021-04-30,12M,USD,3.11,3.08
HRB,2022-06-30,12M,USD,3.27,3.22
HRL,1985-10-31,12M,USD,0.065,0.065
HRL,1986-10-31,12M,USD,0.065,0.065
HRL,1987-10-31,12M,USD,0.075,0.075
HRL,1988-10-31,12M,USD,0.1,0.1
HRL,1989-10-31,12M,USD,0.115,0.115
HRL,1990-10-31,12M,USD,0.1275,0.125
HRL,1991-10-31,12M,USD,0.1425,0.14
HRL,1992-10-31,12M,USD,0.155,0.155
HRL,1993-10-31,12M,USD,-0.0425,-0.0425
HRL,1994-10-31,12M,USD,0.1925,0.1925
HRL,1995-10-31,12M,USD,0.1975,0.1975
HRL,1996-10-31,12M,USD,0.13,0.13
HRL,1997-10-31,12M,USD,0.18,0.18
HRL,1998-10-31,12M,USD,0.2325,0.23125
HRL,1999-10-31,12M,USD,0.28,0.2775
HRL,2000-10-31,12M,USD,0.3025,0.3
HRL,2001-10-31,12M,USD,0.33,0.325
HRL,2002-10-31,12M,USD,0.34,0.3375
HRL,2003-10-31,12M,USD,0.335,0.3325
HRL,2004-10-31,12M,USD,0.4175,0.4125
HRL,2005-10-31,12M,USD,0.46,0.455
HRL,2006-10-31,12M,USD,0.52,0.5125
HRL,2007-10-31,12M,USD,0.55,0.5425
HRL,2008-10-31,12M,USD,0.5275,0.52
HRL,2009-10-31,12M,USD,0.6375,0.6325
HRL,2010-10-31,12M,USD,0.7425,0.73
HRL,2011-10-31,12M,USD,0.89,0.87
HRL,2012-10-31,12M,USD,0.95,0.93
HRL,2013-10-31,12M,USD,0.995,0.975
HRL,2014-10-31,12M,USD,1.14,1.115
HRL,2015-10-31,12M,USD,1.3,1.27
HRL,2016-10-31,12M,USD,1.68,1.64
HRL,2017-10-31,12M,USD,1.6,1.57
HRL,2018-10-31,12M,USD,1.91,1.86
HRL,2019-10-31,12M,USD,1.83,1.8
HRL,2020-10-31,12M,USD,1.69,1.66
HRL,2021-10-31,12M,USD,1.68,1.66
IBM,1985-12-31,12M,USD,2.67,2.67
IBM,1986-12-31,12M,USD,1.96,1.96
IBM,1987-12-31,12M,USD,2.18,2.18
IBM,1988-12-31,12M,USD,2.32,2.32
IBM,1989-12-31,12M,USD,1.62,1.62
IBM,1990-12-31,12M,USD,2.63,2.63
IBM,1991-12-31,12M,USD,-0.25,-0.25
IBM,1992-12-31,12M,USD,-2.17,-2.17
IBM,1993-12-31,12M,USD,-3.56,-3.56
IBM,1994-12-31,12M,USD,1.255,1.255
IBM,1995-12-31,12M,USD,1.8075,1.8075
IBM,1996-12-31,12M,USD,2.56,2.56
IBM,1997-12-31,12M,USD,3.09,3.005
IBM,1998-12-31,12M,USD,3.375,3.285
IBM,1999-12-31,12M,USD,4.25,4.12
IBM,2000-12-31,12M,USD,4.58,4.44
IBM,2001-12-31,12M,USD,4.45,4.35
IBM,2002-12-31,12M,USD,2.1,2.06
IBM,2003-12-31,12M,USD,4.4,4.32
IBM,2004-12-31,12M,USD,5.03,4.93
IBM,2005-12-31,12M,USD,4.96,4.87
IBM,2006-12-31,12M,USD,6.2,6.11
IBM,2007-12-31,12M,USD,7.32,7.18
IBM,2008-12-31,12M,USD,9.07,8.93
IBM,2009-12-31,12M,USD,10.12,10.01
IBM,2010-12-31,12M,USD,11.69,11.52
IBM,2011-12-31,12M,USD,13.25,13.06
IBM,2012-12-31,12M,USD,14.53,14.37
IBM,2013-12-31,12M,USD,15.06,14.94
IBM,2014-12-31,12M,USD,11.97,11.9
IBM,2015-12-31,12M,USD,13.48,13.42
IBM,2016-12-31,12M,USD,12.43,12.38
IBM,2017-12-31,12M,USD,6.17,6.14
IBM,2018-12-31,12M,USD,9.57,9.52
IBM,2019-12-31,12M,USD,10.63,10.56
IBM,2020-12-31,12M,USD,6.28,6.23
IBM,2021-12-31,12M,USD,6.41,6.35
IBM,2022-12-31,12M,USD,1.82,1.8
IEP,1986-12-31,12M,USD,1.699755,1.699755
IEP,1987-12-31,12M,USD,1.709468,1.709468
IEP,1988-12-31,12M,USD,1.796884,1.796884
IEP,1989-12-31,12M,USD,1.787171,1.787171
IEP,1990-12-31,12M,USD,1.194685,1.194685
IEP,1991-12-31,12M,USD,1.31124,1.31124
IEP,1992-12-31,12M,USD,0.767318,0.767318
IEP,1993-12-31,12M,USD,1.554062,1.554062
IEP,1994-12-31,12M,USD,1.592913,1.592913
IEP,1995-12-31,12M,USD,1.291814,1.291814
IEP,1996-12-31,12M,USD,1.962003,1.962003
IEP,1997-12-31,12M,USD,2.204825,2.068845
IEP,1998-12-31,12M,USD,1.37923,1.24325
IEP,1999-12-31,12M,USD,1.894013,1.622052
IEP,2000-12-31,12M,USD,1.437507,1.252962
IEP,2001-12-31,12M,USD,1.301527,1.155834
IEP,2002-12-31,12M,USD,1.233537,1.087843
IEP,2003-12-31,12M,USD,1.194685,1.097556
IEP,2004-12-31,12M,USD,3.214966,2.962431
IEP,2005-12-31,12M,USD,-0.388515,-0.388515
IEP,2006-12-31,12M,USD,12.325654,12.325654
IEP,2007-12-31,12M,USD,1.534636,1.534636
IEP,2008-12-31,12M,USD,-0.777031,-0.777031
IEP,2009-12-31,12M,USD,2.962431,2.884727
IEP,2010-12-31,12M,USD,2.282528,2.272816
IEP,2011-12-31,12M,USD,8.304518,8.090835
IEP,2012-12-31,12M,USD,3.73013,3.73013
IEP,2013-12-31,12M,USD,9.091569,9.02194
IEP,2014-12-31,12M,USD,-3.06368,-3.06368
IEP,2015-12-31,12M,USD,-9.240774,-9.240774
IEP,2016-12-31,12M,USD,-8.027239,-8.027239
IEP,2017-12-31,12M,USD,14.8,14.8
IEP,2018-12-31,12M,USD,11.46,11.46
IEP,2019-12-31,12M,USD,-5.38,-5.38
IEP,2020-12-31,12M,USD,-7.33,-7.33
IEP,2021-12-31,12M,USD,-2.32,-2.32
IFF,1985-12-31,12M,USD,0.63,0.63
IFF,1986-12-31,12M,USD,0.76,0.76
IFF,1987-12-31,12M,USD,0.94,0.94
IFF,1988-12-31,12M,USD,1.13,1.13
IFF,1989-12-31,12M,USD,1.22,1.22
IFF,1990-12-31,12M,USD,1.37,1.37
IFF,1991-12-31,12M,USD,1.47,1.47
IFF,1992-12-31,12M,USD,1.48,1.48
IFF,1993-12-31,12M,USD,1.78,1.77
IFF,1994-12-31,12M,USD,2.03,2.03
IFF,1995-12-31,12M,USD,2.24,2.24
IFF,1996-12-31,12M,USD,1.71,1.71
IFF,1997-12-31,12M,USD,2.0,1.99
IFF,1998-12-31,12M,USD,1.9,1.9
IFF,1999-12-31,12M,USD,1.53,1.53
IFF,2000-12-31,12M,USD,1.22,1.22
IFF,2001-12-31,12M,USD,1.21,1.2
IFF,2002-12-31,12M,USD,1.86,1.84
IFF,2003-12-31,12M,USD,1.84,1.83
IFF,2004-12-31,12M,USD,2.08,2.05
IFF,2005-12-31,12M,USD,2.06,2.04
IFF,2006-12-31,12M,USD,2.5,2.48
IFF,2007-12-31,12M,USD,2.86,2.82
IFF,2008-12-31,12M,USD,2.91,2.87
IFF,2009-12-31,12M,USD,2.48,2.46
IFF,2010-12-31,12M,USD,3.29,3.26
IFF,2011-12-31,12M,USD,3.3,3.26
IFF,2012-12-31,12M,USD,3.11,3.09
IFF,2013-12-31,12M,USD,4.32,4.29
IFF,2014-12-31,12M,USD,5.09,5.06
IFF,2015-12-31,12M,USD,5.09,5.06
IFF,2016-12-31,12M,USD,5.07,5.05
IFF,2017-12-31,12M,USD,3.73,3.72
IFF,2018-12-31,12M,USD,3.81,3.79
IFF,2019-12-31,12M,USD,4.05,4.0
IFF,2020-12-31,12M,USD,3.25,3.21
IFF,2021-12-31,12M,USD,1.11,1.1
IFF,2022-12-31,12M,USD,-7.32,-7.32
INGR,1997-12-31,12M,USD,-1.05,-1.05
INGR,1998-12-31,12M,USD,0.595,0.595
INGR,1999-12-31,12M,USD,1.03,1.029412
INGR,2000-12-31,12M,USD,0.675,0.675
INGR,2001-12-31,12M,USD,0.8,0.8
INGR,2002-12-31,12M,USD,0.89,0.885
INGR,2003-12-31,12M,USD,1.06,1.055
INGR,2004-12-31,12M,USD,1.28,1.25
INGR,2005-12-31,12M,USD,1.2,1.19
INGR,2006-12-31,12M,USD,1.67,1.63
INGR,2007-12-31,12M,USD,2.65,2.59
INGR,2008-12-31,12M,USD,3.59,3.52
INGR,2009-12-31,12M,USD,0.55,0.54
INGR,2010-12-31,12M,USD,2.24,2.2
INGR,2011-12-31,12M,USD,5.44,5.32
INGR,2012-12-31,12M,USD,5.59,5.47
INGR,2013-12-31,12M,USD,5.14,5.05
INGR,2014-12-31,12M,USD,4.82,4.74
INGR,2015-12-31,12M,USD,5.62,5.51
INGR,2016-12-31,12M,USD,6.7,6.55
INGR,2017-12-31,12M,USD,7.21,7.06
INGR,2018-12-31,12M,USD,6.25,6.17
INGR,2019-12-31,12M,USD,6.17,6.13
INGR,2020-12-31,12M,USD,5.18,5.15
INGR,2021-12-31,12M,USD,1.74,1.73
INGR,2022-12-31,12M,USD,7.43,7.34
IP,1985-12-31,12M,USD,0.54,0.54
IP,1986-12-31,12M,USD,1.45,1.45
IP,1987-12-31,12M,USD,1.84,1.84
IP,1988-12-31,12M,USD,3.29,3.29
IP,1989-12-31,12M,USD,3.86,3.86
IP,1990-12-31,12M,USD,2.61,2.61
IP,1991-12-31,12M,USD,1.81,1.81
IP,1992-12-31,12M,USD,0.35,0.35
IP,1993-12-31,12M,USD,1.17,1.17
IP,1994-12-31,12M,USD,1.43,1.43
IP,1995-12-31,12M,USD,4.5,4.5
IP,1996-12-31,12M,USD,1.04,1.04
IP,1997-12-31,12M,USD,-0.5,-0.5
IP,1998-12-31,12M,USD,0.77,0.77
IP,1999-12-31,12M,USD,0.44,0.44
IP,2000-12-31,12M,USD,0.32,0.32
IP,2001-12-31,12M,USD,-2.5,-2.5
IP,2002-12-31,12M,USD,-1.83,-1.83
IP,2003-12-31,12M,USD,0.63,0.63
IP,2004-12-31,12M,USD,-0.07,-0.07
IP,2005-12-31,12M,USD,2.26,2.21
IP,2006-12-31,12M,USD,2.21,2.18
IP,2007-12-31,12M,USD,2.72,2.7
IP,2008-12-31,12M,USD,-3.05,-3.05
IP,2009-12-31,12M,USD,1.56,1.55
IP,2010-12-31,12M,USD,1.5,1.48
IP,2011-12-31,12M,USD,3.06,3.03
IP,2012-12-31,12M,USD,1.82,1.8
IP,2013-12-31,12M,USD,3.15,3.11
IP,2014-12-31,12M,USD,1.3,1.29
IP,2015-12-31,12M,USD,2.25,2.23
IP,2016-12-31,12M,USD,2.2,2.18
IP,2017-12-31,12M,USD,5.19,5.13
IP,2018-12-31,12M,USD,4.91,4.85
IP,2019-12-31,12M,USD,3.1,3.07
IP,2020-12-31,12M,USD,1.23,1.22
IP,2021-12-31,12M,USD,4.5,4.47
IPG,1985-12-31,12M,USD,0.19,0.19
IPG,1986-12-31,12M,USD,0.21,0.21
IPG,1987-12-31,12M,USD,0.25,0.25
IPG,1988-12-31,12M,USD,0.31,0.31
IPG,1989-12-31,12M,USD,0.35,0.35
IPG,1990-12-31,12M,USD,0.4,0.4
IPG,1991-12-31,12M,USD,0.44,0.44
IPG,1992-12-31,12M,USD,0.39,0.39
IPG,1993-12-31,12M,USD,0.56,0.56
IPG,1994-12-31,12M,USD,0.413333,0.413333
IPG,1995-12-31,12M,USD,0.553333,0.553333
IPG,1996-12-31,12M,USD,0.853333,0.853333
IPG,1997-12-31,12M,USD,0.99,0.95
IPG,1998-12-31,12M,USD,1.145,1.105
IPG,1999-12-31,12M,USD,1.15,1.11
IPG,2000-12-31,12M,USD,1.18,1.15
IPG,2001-12-31,12M,USD,-1.37,-1.37
IPG,2002-12-31,12M,USD,0.26,0.26
IPG,2003-12-31,12M,USD,-1.17,-1.17
IPG,2004-12-31,12M,USD,-1.34,-1.34
IPG,2005-12-31,12M,USD,-0.68,-0.68
IPG,2006-12-31,12M,USD,-0.19,-0.19
IPG,2007-12-31,12M,USD,0.29,0.26
IPG,2008-12-31,12M,USD,0.57,0.52
IPG,2009-12-31,12M,USD,0.2,0.19
IPG,2010-12-31,12M,USD,0.57,0.47
IPG,2011-12-31,12M,USD,1.12,0.99
IPG,2012-12-31,12M,USD,1.01,0.94
IPG,2013-12-31,12M,USD,0.62,0.61
IPG,2014-12-31,12M,USD,1.14,1.12
IPG,2015-12-31,12M,USD,1.11,1.09
IPG,2016-12-31,12M,USD,1.53,1.49
IPG,2017-12-31,12M,USD,1.49,1.46
IPG,2018-12-31,12M,USD,1.61,1.59
IPG,2019-12-31,12M,USD,1.7,1.68
IPG,2020-12-31,12M,USD,0.9,0.89
IPG,2021-12-31,12M,USD,2.42,2.39
IVZ,1997-12-31,12M,USD,0.37,0.34
IVZ,1998-12-31,12M,USD,0.104487,0.097832
IVZ,1999-12-31,12M,USD,0.182445,0.174709
IVZ,2000-12-31,12M,USD,0.254545,0.241997
IVZ,2001-12-31,12M,USD,0.291078,0.276525
IVZ,2002-12-31,12M,USD,0.032198,0.032198
IVZ,2003-12-31,12M,USD,-0.035803,-0.035803
IVZ,2004-12-31,12M,USD,-0.414699,-0.414699
IVZ,2005-12-31,12M,USD,0.27,0.26
IVZ,2006-12-31,12M,USD,0.62,0.6
IVZ,2007-12-31,12M,USD,1.69,1.64
IVZ,2008-12-31,12M,USD,1.25,1.21
IVZ,2009-12-31,12M,USD,0.77,0.76
IVZ,2010-12-31,12M,USD,1.01,1.01
IVZ,2011-12-31,12M,USD,1.58,1.57
IVZ,2012-12-31,12M,USD,1.5,1.49
IVZ,2013-12-31,12M,USD,2.1,2.1
IVZ,2014-12-31,12M,USD,2.27,2.27
IVZ,2015-12-31,12M,USD,2.26,2.26
IVZ,2016-12-31,12M,USD,2.06,2.06
IVZ,2017-12-31,12M,USD,2.75,2.75
IVZ,2018-12-31,12M,USD,2.14,2.14
IVZ,2019-12-31,12M,USD,1.29,1.28
IVZ,2020-12-31,12M,USD,1.14,1.13
IVZ,2021-12-31,12M,USD,3.01,2.99
JCI,1985-09-30,12M,USD,5.02116,5.02116
JCI,1986-09-30,12M,USD,0.205728,0.205728
JCI,1987-09-30,12M,USD,0.19178,0.19178
JCI,1988-09-30,12M,USD,0.247571,0.23711
JCI,1989-09-30,12M,USD,0.223162,0.210958
JCI,1990-09-30,12M,USD,0.18655,0.179576
JCI,1991-09-30,12M,USD,0.19178,0.184806
JCI,1992-09-30,12M,USD,0.249314,0.238853
JCI,1993-09-30,12M,USD,0.013948,0.013948
JCI,1994-09-30,12M,USD,0.334743,0.313822
JCI,1995-09-30,12M,USD,9.486911,8.942408
JCI,1996-09-30,12M,USD,11.287958,10.680628
JCI,1997-09-30,12M,USD,13.780105,13.068063
JCI,1998-09-30,12M,USD,16.251309,15.204188
JCI,1999-09-30,12M,USD,20.020942,18.764398
JCI,2000-09-30,12M,USD,22.617801,21.319372
JCI,2001-09-30,12M,USD,22.659686,21.403141
JCI,2002-09-30,12M,USD,28.104712,26.596859
JCI,2003-09-30,12M,USD,31.664921,30.157068
JCI,2004-09-30,12M,USD,18.219895,17.759162
JCI,2005-09-30,12M,USD,19.853403,19.602094
JCI,2006-09-30,12M,USD,22.157068,21.905759
JCI,2007-09-30,12M,USD,6.659686,6.565445
JCI,2008-09-30,12M,USD,1.727749,1.706806
JCI,2009-09-30,12M,USD,-0.594535,-0.596859
JCI,2010-09-30,12M,USD,2.314136,2.293194
JCI,2011-09-30,12M,USD,2.513089,2.471204
JCI,2012-09-30,12M,USD,1.883741,1.863874
JCI,2013-09-30,12M,USD,1.804165,1.790576
JCI,2014-09-30,12M,USD,1.907709,1.884817
JCI,2015-09-30,12M,USD,2.502618,2.471204
JCI,2016-09-30,12M,USD,-1.3,-1.3
JCI,2017-09-30,12M,USD,1.722442,1.71
JCI,2018-09-30,12M,USD,2.33553,2.32
JCI,2019-09-30,12M,USD,7.296811,6.49
JCI,2020-09-30,12M,USD,0.840213,0.84
JCI,2021-09-30,12M,USD,2.309863,2.27
JCI,2022-09-30,12M,USD,2.2,1.91
JEF,1985-12-31,12M,USD,0.116725,0.11339
JEF,1986-12-31,12M,USD,0.376855,0.37352
JEF,1987-12-31,12M,USD,-0.11339,-0.11339
JEF,1988-12-31,12M,USD,0.150075,0.14674
JEF,1989-12-31,12M,USD,0.403535,0.39353
JEF,1990-12-31,12M,USD,0.323495,0.323495
JEF,1991-12-31,12M,USD,0.667,0.663665
JEF,1992-12-31,12M,USD,0.890445,0.890445
JEF,1993-12-31,12M,USD,1.4674,1.397365
JEF,1994-12-31,12M,USD,0.405,0.401667
JEF,1995-12-31,12M,USD,0.603333,0.59
JEF,1996-12-31,12M,USD,0.266667,0.266667
JEF,1997-12-31,12M,USD,3.546667,3.546667
JEF,1998-12-31,12M,USD,0.286667,0.286667
JEF,1999-12-31,12M,USD,1.206667,1.206667
JEF,2000-12-31,12M,USD,0.696667,0.696667
JEF,2001-12-31,12M,USD,-0.046667,-0.046667
JEF,2002-12-31,12M,USD,0.966667,0.96
JEF,2003-12-31,12M,USD,0.526667,0.523333
JEF,2004-12-31,12M,USD,0.68,0.67
JEF,2005-12-31,12M,USD,7.59,7.135
JEF,2006-12-31,12M,USD,0.88,0.85
JEF,2007-12-31,12M,USD,2.22,2.1
JEF,2008-12-31,12M,USD,-11.0,-11.0
JEF,2009-12-31,12M,USD,2.28,2.25
JEF,2010-12-31,12M,USD,7.97,7.85
JEF,2011-12-31,12M,USD,0.1,0.1
JEF,2012-12-31,12M,USD,3.49,3.44
JEF,2013-12-31,12M,USD,1.07,1.06
JEF,2014-12-31,12M,USD,0.54,0.54
JEF,2015-12-31,12M,USD,0.74,0.74
JEF,2016-12-31,12M,USD,0.34,0.34
JEF,2017-12-31,12M,USD,0.45,0.45
JEF,2018-11-30,12M,USD,0.51627,0.51627
JEF,2019-11-30,12M,USD,3.07,3.03
JEF,2020-11-30,12M,USD,2.68,2.65
JEF,2021-11-30,12M,USD,6.29,6.13
KEY,1985-12-31,12M,USD,0.76,0.76
KEY,1986-12-31,12M,USD,0.86,0.86
KEY,1987-12-31,12M,USD,0.94,0.94
KEY,1988-12-31,12M,USD,1.05,1.05
KEY,1989-12-31,12M,USD,1.16,1.16
KEY,1990-12-31,12M,USD,1.18,1.18
KEY,1991-12-31,12M,USD,1.23,1.23
KEY,1992-12-31,12M,USD,1.21,1.2
KEY,1993-12-31,12M,USD,1.44,1.43
KEY,1994-12-31,12M,USD,1.725,1.725
KEY,1995-12-31,12M,USD,1.725,1.725
KEY,1996-12-31,12M,USD,1.685,1.685
KEY,1997-12-31,12M,USD,2.09,2.07
KEY,1998-12-31,12M,USD,2.25,2.23
KEY,1999-12-31,12M,USD,2.47,2.45
KEY,2000-12-31,12M,USD,2.32,2.3
KEY,2001-12-31,12M,USD,0.31,0.31
KEY,2002-12-31,12M,USD,2.29,2.27
KEY,2003-12-31,12M,USD,2.13,2.12
KEY,2004-12-31,12M,USD,2.32,2.3
KEY,2005-12-31,12M,USD,2.76,2.73
KEY,2006-12-31,12M,USD,2.61,2.57
KEY,2007-12-31,12M,USD,2.35,2.32
KEY,2008-12-31,12M,USD,-3.36,-3.36
KEY,2009-12-31,12M,USD,-2.34,-2.34
KEY,2010-12-31,12M,USD,0.45,0.44
KEY,2011-12-31,12M,USD,0.87,0.87
KEY,2012-12-31,12M,USD,0.89,0.89
KEY,2013-12-31,12M,USD,0.98,0.97
KEY,2014-12-31,12M,USD,1.01,0.99
KEY,2015-12-31,12M,USD,1.06,1.05
KEY,2016-12-31,12M,USD,0.81,0.8
